case_id,inner_solution,time_s,H_max_raw,H_connected_main_interface,H_centerline_or_axis_near,H_percentile_95,H_percentile_99,H_robust,interface_area_or_volume_proxy,number_of_interface_components,largest_component_length,interface_points_count,raw_minus_main_p95,raw_outlier_detected,near_top,H_raw_mm,H_robust_mm,H_m,H_mm
original_E_recomputed,11,0.001,8.474977502194334e-05,8.474977502194334e-05,8.474977502194334e-05,7.890710406734415e-05,8.35812408310235e-05,8.124417244918381e-05,0.0002878579926896089,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194334,0.0812441724491838,8.124417244918381e-05,0.0812441724491838
original_E_recomputed,12,0.0011,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,13,0.0012000000000000001,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,14,0.0013000000000000002,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,15,0.0014,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,16,0.0015,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,17,0.0016,8.474977502194334e-05,8.474977502194334e-05,8.474977502194334e-05,7.890710406734415e-05,8.35812408310235e-05,8.124417244918381e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194334,0.0812441724491838,8.124417244918381e-05,0.0812441724491838
original_E_recomputed,18,0.0017000000000000001,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,19,0.0018000000000000002,8.474977502194334e-05,8.474977502194334e-05,8.474977502194334e-05,7.890710406734415e-05,8.35812408310235e-05,8.124417244918381e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194334,0.0812441724491838,8.124417244918381e-05,0.0812441724491838
original_E_recomputed,20,0.0019,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,21,0.002,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,22,0.0021000000000000003,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,23,0.0022,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,24,0.0023,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,25,0.0024000000000000002,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,26,0.0025,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,27,0.0026000000000000003,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,28,0.0027,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,29,0.0028,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,30,0.0029000000000000002,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,31,0.003,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,32,0.0031000000000000003,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,33,0.0032,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,34,0.0033,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,35,0.0034000000000000002,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,36,0.0035,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,37,0.0036000000000000003,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,38,0.0037,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,39,0.0038,8.474977502194332e-05,8.474977502194332e-05,8.474977502194332e-05,7.890710406734413e-05,8.358124083102348e-05,8.12441724491838e-05,0.0002878579926896088,2,0.00794246972682629,11,3.5056025727595264e-06,False,False,0.08474977502194332,0.08124417244918379,8.12441724491838e-05,0.08124417244918379
original_E_recomputed,40,0.0039000000000000003,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943173,0.0001292522134324685,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428982,0.1292522134324685,0.0001292522134324685,0.1292522134324685
original_E_recomputed,41,0.004,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943173,0.0001292522134324685,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428982,0.1292522134324685,0.0001292522134324685,0.1292522134324685
original_E_recomputed,42,0.0041,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943173,0.0001292522134324685,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428982,0.1292522134324685,0.0001292522134324685,0.1292522134324685
original_E_recomputed,43,0.004200000000000001,0.00015321506488428978,0.00015321506488428978,8.474977502194332e-05,0.00011555915545999917,0.0001456838829994317,0.00012925221343246848,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.1532150648842898,0.12925221343246848,0.00012925221343246848,0.12925221343246848
original_E_recomputed,44,0.0043,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943173,0.0001292522134324685,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428982,0.1292522134324685,0.0001292522134324685,0.1292522134324685
original_E_recomputed,45,0.0044,0.00015321506488428978,0.00015321506488428978,8.474977502194332e-05,0.00011555915545999917,0.0001456838829994317,0.00012925221343246848,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.1532150648842898,0.12925221343246848,0.00012925221343246848,0.12925221343246848
original_E_recomputed,46,0.0045000000000000005,0.00015321506488428984,0.00015321506488428984,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943176,0.00012925221343246853,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428985,0.12925221343246854,0.00012925221343246853,0.12925221343246854
original_E_recomputed,47,0.0046,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943173,0.0001292522134324685,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428982,0.1292522134324685,0.0001292522134324685,0.1292522134324685
original_E_recomputed,48,0.0047,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001155591554599992,0.00014568388299943173,0.0001292522134324685,0.00044107305757389866,2,0.01314319438331767,12,2.3962851451821306e-05,False,False,0.15321506488428982,0.1292522134324685,0.0001292522134324685,0.1292522134324685
original_E_recomputed,49,0.0048000000000000004,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.0001431670842172484,0.00015120546875088152,0.0001431670842172484,0.0005775414880131194,1,0.03384373462820646,13,1.0047980667041422e-05,False,False,0.15321506488428982,0.14316708421724839,0.0001431670842172484,0.14316708421724839
original_E_recomputed,50,0.0049,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,51,0.005,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,52,0.0051,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,53,0.005200000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,54,0.0053,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,55,0.0054,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,56,0.0055000000000000005,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,57,0.0056,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,58,0.0057,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,59,0.0058000000000000005,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,60,0.0059,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,61,0.006,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,62,0.0061,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,63,0.006200000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,64,0.0063,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,65,0.0064,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,66,0.006500000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,67,0.0066,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,68,0.0067,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,69,0.0068000000000000005,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,70,0.006900000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,71,0.007,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,72,0.0071,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,73,0.007200000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,74,0.0073,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,75,0.0074,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,76,0.007500000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,77,0.0076,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,78,0.0077,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,79,0.0078000000000000005,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,80,0.0079,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,81,0.008,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,82,0.0081,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,83,0.0082,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,84,0.0083,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,85,0.008400000000000001,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,86,0.0085,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
original_E_recomputed,87,0.0086,0.0001532150648842898,0.0001532150648842898,8.474977502194332e-05,0.00014232975249499496,0.00015103800240643083,0.00014232975249499496,0.0005775414880131194,1,0.03387061185031791,14,1.0885312389294854e-05,False,False,0.15321506488428982,0.14232975249499497,0.00014232975249499496,0.14232975249499497
